Trial_type,Response,Points_earned,Trial_start_time,Stim_end_time,Reaction_time,ITI_start_time,ITI_length,Counterbalance,
2.0,1,-5,69236,71756,2225,73760,519.0,2,
3.0,1,100,74292,77937,952,79941,1454.0,2,
1.0,1,5,81408,84088,1116,86092,1381.0,2,
4.0,1,-100,87488,90103,992,92107,2868.0,2,
4.0,1,10,94988,98903,1498,100907,3060.0,2,
4.0,1,10,103980,107117,1433,109121,942.0,2,
3.0,1,-10,110077,112806,1338,114810,2101.0,2,
1.0,1,5,116924,119839,733,121843,590.0,2,
2.0,1,-5,122446,125023,920,127027,3834.0,2,
1.0,1,5,130874,134615,848,136619,1607.0,2,
1.0,1,5,138239,141361,964,143365,3913.0,2,
2.0,1,-5,147291,149865,1036,151869,1017.0,2,
3.0,1,100,152899,155750,769,157754,922.0,2,
4.0,1,10,158689,161499,672,163503,1697.0,2,
4.0,1,-100,165213,168463,546,170467,1420.0,2,
2.0,2,0,171901,174676,1096,176680,595.0,2,
2.0,2,0,177288,179845,799,181849,1076.0,2,
1.0,1,-495,182938,186740,632,188744,1902.0,2,
3.0,1,100,190659,193691,679,195696,1928.0,2,
1.0,2,0,197638,200401,668,202405,1335.0,2,
1.0,2,0,203753,207975,680,209979,507.0,2,
1.0,2,0,210500,213250,776,215254,701.0,2,
1.0,2,0,215968,218929,655,220933,663.0,2,
4.0,2,0,221609,224135,846,226139,3555.0,2,
3.0,1,100,229708,232427,794,234431,2412.0,2,
1.0,2,0,236856,239533,667,241537,592.0,2,
1.0,2,0,242143,245335,852,247339,1321.0,2,
3.0,1,-10,248673,252310,792,254314,1866.0,2,
4.0,2,0,256193,258872,797,260876,2291.0,2,
2.0,2,0,263180,266102,1169,268106,2991.0,2,
2.0,1,-5,367496,370139,1932,372144,2658.0,2,
1.0,2,0,374815,377834,891,379838,775.0,2,
2.0,1,495,380626,383253,736,385258,2112.0,2,
3.0,1,-10,387383,390276,802,392280,1501.0,2,
3.0,1,-10,393795,396644,734,398648,1977.0,2,
2.0,1,-5,400638,403878,1031,405882,924.0,2,
2.0,1,-5,406819,409938,645,411942,709.0,2,
1.0,1,5,412664,415494,1742,417498,2195.0,2,
3.0,1,100,419707,422542,905,424546,3069.0,2,
3.0,1,-10,427628,430468,724,432472,1144.0,2,
4.0,1,-100,433629,437222,1866,439226,1865.0,2,
1.0,1,5,441104,444375,2069,446379,1062.0,2,
4.0,2,0,447455,449967,1421,451971,808.0,2,
3.0,1,100,452792,456148,622,458152,776.0,2,
1.0,2,0,458941,462472,1108,464476,1752.0,2,
1.0,2,0,466241,468989,1097,470993,2352.0,2,
1.0,2,0,473358,476183,1115,478187,3747.0,2,
1.0,2,0,481947,484749,976,486753,2964.0,2,
1.0,2,0,489731,493741,1511,495745,3776.0,2,
3.0,1,-10,499534,502056,774,504060,895.0,2,
4.0,2,0,504969,508161,1414,510165,1167.0,2,
1.0,2,0,511345,513868,1348,515872,3746.0,2,
3.0,1,-10,519632,522284,637,524288,1131.0,2,
1.0,2,0,525432,528963,712,530967,2179.0,2,
4.0,2,0,533159,535864,760,537868,1215.0,2,
3.0,1,-10,539096,541734,617,543738,2711.0,2,
1.0,2,0,546462,550217,758,552221,2474.0,2,
1.0,2,0,554709,557267,738,559271,743.0,2,
4.0,2,0,560027,563006,764,565010,3203.0,2,
3.0,1,100,568226,571388,677,573393,1397.0,2,
3.0,1,-10,650359,652875,738,654879,3892.0,2,
4.0,1,10,658785,661418,1007,663422,3604.0,2,
1.0,2,0,667039,669691,2007,671695,2096.0,2,
3.0,1,100,673804,676399,658,678403,1142.0,2,
4.0,1,-100,679559,683815,1554,685819,904.0,2,
1.0,2,0,686736,689362,918,691366,2617.0,2,
2.0,1,-5,693996,697355,762,699359,1534.0,2,
3.0,1,-10,700906,704036,752,706040,738.0,2,
4.0,2,0,706791,709828,2185,711832,1949.0,2,
2.0,1,-5,713794,717829,543,719833,3888.0,2,
1.0,2,0,723736,726352,926,728356,846.0,2,
1.0,2,0,729216,732720,831,734724,993.0,2,
4.0,2,0,735730,738364,737,740368,2966.0,2,
4.0,2,0,743347,748234,951,750238,3919.0,2,
2.0,1,-5,754171,757173,729,759177,3413.0,2,
4.0,2,0,762603,766810,720,768814,1954.0,2,
4.0,2,0,770782,773320,959,775324,1361.0,2,
1.0,2,0,776698,779559,824,781563,3175.0,2,
3.0,1,100,784751,787372,657,789376,3801.0,2,
2.0,1,-5,793190,796012,585,798016,1205.0,2,
1.0,2,0,799234,802762,738,804766,1969.0,2,
1.0,2,0,806748,810149,1165,812153,2101.0,2,
2.0,1,-5,814267,816866,705,818870,537.0,2,
2.0,1,-5,819420,822271,1015,824275,888.0,2,
4.0,2,0,825176,828215,708,830219,1331.0,2,
4.0,2,0,831563,834759,812,836763,3075.0,2,
4.0,2,0,839851,842550,643,844554,2435.0,2,
1.0,2,0,847001,849684,941,851688,1012.0,2,
3.0,1,100,852713,855614,855,857618,1476.0,2,
4.0,2,0,859107,861679,745,863683,2546.0,2,
2.0,1,-5,926809,930145,1178,932149,562.0,2,
3.0,1,100,932724,935409,632,937413,1980.0,2,
1.0,2,0,939407,941973,881,943977,1348.0,2,
4.0,2,0,945338,948146,737,950150,597.0,2,
3.0,1,100,950760,953626,681,955630,1862.0,2,
1.0,2,0,957506,960206,597,962210,2445.0,2,
4.0,2,0,964668,967732,693,969736,2740.0,2,
3.0,1,100,972490,975757,933,977761,1414.0,2,
4.0,2,0,979188,981804,734,983808,2796.0,2,
3.0,1,100,986617,989282,653,991286,3059.0,2,
3.0,1,-10,994358,997294,711,999298,1357.0,2,
4.0,2,0,1000668,1004430,877,1006434,3568.0,2,
3.0,1,-10,1010015,1013346,724,1015350,1388.0,2,
2.0,1,495,1016751,1019313,713,1021317,692.0,2,
2.0,1,-5,1022022,1024602,711,1026606,810.0,2,
1.0,2,0,1027429,1030422,1415,1032427,2219.0,2,
2.0,1,-5,1034660,1037429,664,1039433,2414.0,2,
2.0,1,-5,1041860,1044416,561,1046420,747.0,2,
2.0,1,-5,1047181,1049860,738,1051864,2296.0,2,
2.0,1,-5,1054173,1056959,643,1058963,1290.0,2,
1.0,2,0,1060267,1064792,733,1066796,3187.0,2,
1.0,2,0,1069996,1072786,661,1074790,1427.0,2,
4.0,2,0,1076230,1078811,1453,1080816,991.0,2,
3.0,1,-10,1081820,1084724,698,1086728,1738.0,2,
1.0,2,0,1088479,1092125,797,1094129,854.0,2,
3.0,1,-10,1094996,1098486,645,1100490,1405.0,2,
2.0,1,-5,1101908,1104509,643,1106513,978.0,2,
4.0,2,0,1107504,1110009,722,1112013,574.0,2,
4.0,2,0,1112600,1115491,492,1117495,1461.0,2,
4.0,2,0,1118969,1121542,829,1123546,2058.0,2,
1.0,2,0,1203357,1206676,2759,1208680,2485.0,2,
2.0,1,-5,1211178,1214104,727,1216108,2870.0,2,
2.0,1,-5,1218991,1221632,603,1223636,2760.0,2,
4.0,2,0,1226409,1229005,664,1231009,2680.0,2,
4.0,2,0,1233702,1237868,1155,1239872,1053.0,2,
4.0,2,0,1240938,1244294,668,1246298,3218.0,2,
4.0,2,0,1249529,1252560,621,1254564,790.0,2,
2.0,1,-5,1255367,1258145,657,1260149,2712.0,2,
4.0,2,0,1262874,1265697,664,1267701,1602.0,2,
2.0,1,-5,1269316,1273161,635,1275165,1452.0,2,
3.0,1,-10,1276630,1279351,670,1281355,999.0,2,
1.0,2,0,1282367,1285071,791,1287075,1212.0,2,
3.0,1,100,1288300,1291067,644,1293071,645.0,2,
1.0,2,0,1293729,1296403,747,1298407,1335.0,2,
1.0,2,0,1299755,1302822,729,1304826,693.0,2,
2.0,1,-5,1305533,1308767,685,1310771,643.0,2,
2.0,1,495,1311427,1314362,681,1316366,549.0,2,
2.0,1,-5,1316929,1320042,578,1322046,765.0,2,
3.0,1,-10,1322824,1327051,657,1329055,547.0,2,
4.0,2,0,1329615,1332487,696,1334491,1579.0,2,
3.0,1,-10,1336083,1339000,679,1341003,3813.0,2,
1.0,2,0,1344829,1348515,754,1350519,1929.0,2,
2.0,1,-5,1352462,1355352,723,1357356,2176.0,2,
3.0,1,-10,1359545,1362090,617,1364094,1940.0,2,
2.0,1,-5,1366047,1368625,891,1370629,2698.0,2,
3.0,1,100,1373340,1375865,593,1377869,1632.0,2,
4.0,2,0,1379515,1382256,845,1384260,1977.0,2,
2.0,1,-5,1386250,1388908,682,1390912,1415.0,2,
1.0,2,0,1392340,1395324,973,1397328,863.0,2,
3.0,1,-10,1398204,1400985,701,1402989,694.0,2,
3.0,1,100,1483925,1486538,826,1488542,662.0,2,
2.0,1,-5,1489217,1491801,512,1493806,2710.0,2,
3.0,1,100,1496529,1499282,538,1501286,2530.0,2,
2.0,1,-5,1503829,1506370,567,1508374,2286.0,2,
2.0,1,495,1510673,1513645,659,1515649,1409.0,2,
3.0,1,100,1517071,1520273,478,1522277,2541.0,2,
1.0,2,0,1524831,1527904,832,1529908,2103.0,2,
2.0,1,-5,1532024,1536852,735,1538856,782.0,2,
2.0,1,-5,1539652,1542777,805,1544781,2056.0,2,
4.0,2,0,1546850,1549492,654,1551496,1279.0,2,
3.0,1,-10,1552788,1555624,612,1557628,1065.0,2,
3.0,1,100,1558706,1561351,679,1563355,1396.0,2,
2.0,1,-5,1564764,1567967,588,1569971,706.0,2,
2.0,1,-5,1570690,1574009,568,1576013,3113.0,2,
4.0,2,0,1579140,1581900,724,1583904,2939.0,2,
4.0,2,0,1586856,1589878,738,1591882,1779.0,2,
3.0,1,100,1593674,1596192,692,1598196,1207.0,2,
2.0,1,-5,1599416,1602154,627,1604158,1708.0,2,
4.0,2,0,1605880,1608595,672,1610599,1714.0,2,
2.0,1,-5,1612326,1615281,840,1617285,1484.0,2,
2.0,1,-5,1618782,1621820,472,1623824,2180.0,2,
2.0,1,-5,1626017,1628611,547,1630615,520.0,2,
4.0,2,0,1631149,1634061,763,1636065,2180.0,2,
1.0,2,0,1638258,1640857,721,1642861,600.0,2,
3.0,1,-10,1643474,1646002,618,1648006,1003.0,2,
3.0,1,100,1649022,1652362,453,1654366,3245.0,2,
3.0,1,-10,1657624,1660559,656,1662564,1873.0,2,
4.0,2,0,1664450,1667224,662,1669228,1349.0,2,
4.0,2,0,1670590,1673145,772,1675149,1781.0,2,
3.0,1,-10,1676943,1679995,676,1681999,1000.0,2,
