Trial_type,Response,Points_earned,Trial_start_time,Stim_end_time,Reaction_time,ITI_start_time,ITI_length,Counterbalance,
2.0,0,0,127789,130306,2516,132308,519.0,2,
3.0,1,100,132834,136477,724,138479,1454.0,2,
1.0,1,5,139940,142618,798,144620,1381.0,2,
4.0,2,0,146008,148621,1306,150623,2868.0,2,
4.0,1,-100,153499,157411,1441,159413,3060.0,2,
4.0,2,0,162480,165615,738,167617,942.0,2,
3.0,1,-10,168566,171294,1059,173296,2101.0,2,
1.0,1,5,175404,178317,1417,180319,590.0,2,
2.0,1,-5,180916,183492,1821,185494,3834.0,2,
1.0,1,5,189336,193074,928,195076,1607.0,2,
1.0,1,5,196690,199810,888,201812,3913.0,2,
2.0,1,-5,205732,208304,932,210306,1017.0,2,
3.0,1,100,211330,214179,1270,216181,922.0,2,
4.0,2,0,217111,219919,686,221921,1697.0,2,
4.0,2,0,223626,226874,963,228876,1420.0,2,
2.0,2,0,230303,233076,1476,235078,595.0,2,
2.0,1,-5,235680,238235,979,240237,1076.0,2,
1.0,1,-495,241320,245120,1406,247122,1902.0,2,
3.0,1,100,249032,252063,929,254065,1928.0,2,
1.0,1,5,256000,258761,1742,260763,1335.0,2,
1.0,1,5,262105,266324,1492,268326,507.0,2,
1.0,1,5,268840,271587,1058,273589,701.0,2,
1.0,1,5,274298,277257,1144,279259,663.0,2,
4.0,2,0,279929,282453,867,284455,3555.0,2,
3.0,1,100,288017,290734,633,292736,2412.0,2,
1.0,1,5,295155,297830,1134,299832,592.0,2,
1.0,1,5,300431,303620,645,305622,1321.0,2,
3.0,1,-10,306951,310586,790,312588,1866.0,2,
4.0,1,10,314461,317139,1097,319141,2291.0,2,
2.0,1,-5,321439,324359,1533,326361,2991.0,2,
2.0,1,495,393271,395913,1033,397915,2658.0,2,
1.0,1,5,400581,403598,642,405600,775.0,2,
2.0,1,-5,406382,409007,920,411009,2112.0,2,
3.0,1,-10,413128,416018,1588,418020,1501.0,2,
3.0,2,0,419528,422375,1173,424377,1977.0,2,
2.0,1,-5,426362,429601,1133,431603,924.0,2,
