Trial_type,Response,Points_earned,Trial_start_time,Stim_end_time,Reaction_time,ITI_start_time,ITI_length,Counterbalance,
2.0,1,-5,100165,102684,2330,104689,519.0,2,
3.0,1,100,105237,108880,1253,110885,1454.0,2,
1.0,1,5,112353,115031,1229,117038,1381.0,2,
4.0,1,-100,118432,121047,1016,123053,2868.0,2,
4.0,2,0,125933,129847,1290,131852,3060.0,2,
4.0,1,10,134925,138061,1232,140066,942.0,2,
3.0,1,-10,141021,143750,1552,145755,2101.0,2,
1.0,1,5,147868,150781,1391,152786,590.0,2,
2.0,1,-5,153388,155964,1539,157970,3834.0,2,
1.0,1,5,161817,165556,1237,167561,1607.0,2,
1.0,1,5,169180,172300,835,174311,3913.0,2,
2.0,1,-5,178237,180809,1948,182814,1017.0,2,
3.0,1,100,183843,186693,1070,188698,922.0,2,
4.0,2,0,189633,192442,789,194447,1697.0,2,
4.0,2,0,196156,199405,744,201410,1420.0,2,
2.0,2,0,202844,205618,1755,207624,595.0,2,
2.0,2,0,208231,210787,814,212791,1076.0,2,
1.0,1,-495,213881,217680,670,219685,1902.0,2,
3.0,1,100,221599,224631,1225,226636,1928.0,2,
1.0,2,0,228576,231339,1299,233343,1335.0,2,
1.0,2,0,234690,238911,904,240916,507.0,2,
1.0,2,0,241435,244183,681,246187,701.0,2,
1.0,2,0,246904,249863,782,251868,663.0,2,
4.0,2,0,252542,255066,821,257070,3555.0,2,
3.0,1,100,260637,263355,576,265359,2412.0,2,
1.0,2,0,267783,270458,1123,272463,592.0,2,
1.0,2,0,273067,276256,763,278261,1321.0,2,
3.0,1,-10,279594,283230,2081,285236,1866.0,2,
4.0,2,0,287114,289791,813,291797,2291.0,2,
2.0,2,0,294100,297021,1350,299026,2991.0,2,
2.0,1,-5,408887,411529,975,413533,2658.0,2,
1.0,1,5,416202,419220,583,421224,775.0,2,
2.0,1,495,422010,424636,1367,426640,2112.0,2,
3.0,1,-10,428763,431653,1227,433657,1501.0,2,
3.0,1,-10,435169,438017,847,440022,1977.0,2,
2.0,1,-5,442011,445250,900,447254,924.0,2,
2.0,1,-5,448191,451309,689,453314,709.0,2,
1.0,1,5,454045,456874,1899,458879,2195.0,2,
3.0,1,100,461086,463919,1157,465923,3069.0,2,
3.0,1,-10,469005,471843,841,473847,1144.0,2,
4.0,1,10,475002,478593,729,480598,1865.0,2,
1.0,1,5,482476,485745,898,487750,1062.0,2,
4.0,1,10,488824,491335,2000,493340,808.0,2,
3.0,1,100,494160,497516,1708,499521,776.0,2,
1.0,2,0,500309,503838,1486,505843,1752.0,2,
1.0,2,0,507618,510364,1047,512369,2352.0,2,
1.0,2,0,514734,517557,721,519562,3747.0,2,
1.0,2,0,523321,526122,739,528126,2964.0,2,
1.0,2,0,531102,535110,647,537116,3776.0,2,
3.0,1,-10,540903,543422,861,545427,895.0,2,
4.0,2,0,546334,549524,1314,551530,1167.0,2,
1.0,2,0,552709,555231,1403,557236,3746.0,2,
3.0,1,-10,560994,563645,687,565650,1131.0,2,
1.0,2,0,566794,570322,1148,572327,2179.0,2,
4.0,2,0,574519,577222,1000,579227,1215.0,2,
3.0,1,-10,580453,583090,1279,585094,2711.0,2,
1.0,2,0,587820,591573,1377,593579,2474.0,2,
1.0,2,0,596065,598623,827,600628,743.0,2,
4.0,2,0,601384,604360,940,606365,3203.0,2,
3.0,1,100,609581,612741,653,614745,1397.0,2,
3.0,1,-10,684834,687348,1095,689354,3892.0,2,
4.0,2,0,693279,695911,961,697916,3604.0,2,
1.0,1,5,701532,704182,1343,706188,2096.0,2,
3.0,1,100,708296,710890,814,712895,1142.0,2,
4.0,2,0,714075,718330,939,720335,904.0,2,
1.0,1,5,721251,723876,1169,725881,2617.0,2,
2.0,1,-5,728510,731873,743,733878,1534.0,2,
3.0,1,-10,735424,738552,803,740557,738.0,2,
4.0,2,0,741308,744343,994,746347,1949.0,2,
2.0,1,-5,748311,752344,803,754349,3888.0,2,
1.0,1,5,758249,760863,1254,762868,846.0,2,
1.0,1,5,763726,767229,1458,769234,993.0,2,
4.0,1,-100,770239,772872,1664,774877,2966.0,2,
4.0,2,0,777855,782741,643,784746,3919.0,2,
2.0,1,-5,788677,791677,1220,793682,3413.0,2,
4.0,2,0,797107,801312,964,803317,1954.0,2,
4.0,2,0,805282,807819,974,809823,1361.0,2,
1.0,2,0,811195,814055,1639,816059,3175.0,2,
3.0,1,100,819245,821864,656,823868,3801.0,2,
2.0,1,-5,827680,830501,749,832505,1205.0,2,
1.0,2,0,833721,837246,954,839250,1969.0,2,
1.0,2,0,841230,844630,1530,846634,2101.0,2,
2.0,1,-5,848746,851343,921,853348,537.0,2,
2.0,1,-5,853895,856744,734,858749,888.0,2,
4.0,2,0,859648,862685,812,864689,1331.0,2,
4.0,2,0,866032,869227,876,871231,3075.0,2,
4.0,2,0,874320,877018,814,879023,2435.0,2,
1.0,2,0,881474,884156,1377,886162,1012.0,2,
3.0,1,100,887187,890086,1032,892090,1476.0,2,
4.0,2,0,893577,896147,877,898152,2546.0,2,
2.0,1,-5,952624,955958,1495,957962,562.0,2,
3.0,1,100,958545,961228,882,963233,1980.0,2,
1.0,1,5,965224,967788,725,969793,1348.0,2,
4.0,1,-100,971153,973961,1100,975966,597.0,2,
3.0,1,100,976574,979439,771,981444,1862.0,2,
1.0,1,5,983319,986017,906,988022,2445.0,2,
4.0,2,0,990479,993542,706,995547,2740.0,2,
3.0,1,100,998299,1001563,813,1003569,1414.0,2,
4.0,2,0,1004997,1007611,827,1009617,2796.0,2,
3.0,1,100,1012425,1015089,931,1017094,3059.0,2,
3.0,1,-10,1020197,1023131,841,1025136,1357.0,2,
4.0,2,0,1026506,1030266,1169,1032271,3568.0,2,
3.0,1,-10,1035852,1039182,931,1041188,1388.0,2,
2.0,1,495,1042588,1045149,884,1047154,692.0,2,
2.0,1,-5,1047858,1050438,1344,1052443,810.0,2,
1.0,1,5,1053265,1056256,1573,1058262,2219.0,2,
2.0,1,-5,1060494,1063261,937,1065266,2414.0,2,
2.0,1,-5,1067692,1070246,834,1072251,747.0,2,
2.0,1,-5,1073010,1075688,2039,1077693,2296.0,2,
2.0,1,-5,1080000,1082785,669,1084790,1290.0,2,
1.0,1,-495,1086093,1090618,1457,1092623,3187.0,2,
