Trial_type,Response,Points_earned,Trial_start_time,Stim_end_time,Reaction_time,ITI_start_time,ITI_length,Counterbalance,
2.0,0,0,103079,105597,2516,107601,519.0,2,
3.0,1,100,108131,111774,983,113778,1454.0,2,
1.0,1,5,115243,117920,604,119924,1381.0,2,
4.0,1,-100,121316,123929,1270,125933,2868.0,2,
4.0,1,10,128812,132725,1851,134729,3060.0,2,
4.0,1,10,137800,140935,1459,142939,942.0,2,
3.0,1,-10,143892,146620,1597,148624,2101.0,2,
1.0,1,5,150736,153648,1146,155652,590.0,2,
2.0,1,-5,156253,158828,1321,160832,3834.0,2,
1.0,1,5,164677,168416,3452,170420,1607.0,2,
1.0,1,5,172038,175158,1286,177162,3913.0,2,
2.0,1,-5,181086,183658,1864,185662,1017.0,2,
3.0,1,100,186690,189539,1327,191543,922.0,2,
4.0,2,0,192476,195284,937,197288,1697.0,2,
4.0,2,0,198996,202245,1695,204249,1420.0,2,
2.0,2,0,205680,208452,2731,210456,595.0,2,
2.0,1,-5,211062,213617,2506,215621,1076.0,2,
1.0,1,-495,216708,220508,1433,222512,1902.0,2,
3.0,1,100,224425,227455,1638,229460,1928.0,2,
1.0,1,5,231399,234161,2601,236165,1335.0,2,
1.0,1,5,237511,241731,1027,243735,507.0,2,
1.0,1,5,244253,247000,1538,249003,701.0,2,
1.0,1,5,249715,252674,831,254678,663.0,2,
4.0,2,0,255352,257876,1808,259880,3555.0,2,
3.0,2,0,263446,266163,795,268167,2412.0,2,
1.0,1,5,270590,273266,811,275270,592.0,2,
1.0,1,5,275873,279063,518,281067,1321.0,2,
3.0,1,100,282399,286034,1231,288038,1866.0,2,
4.0,1,10,289915,292593,2191,294597,2291.0,2,
2.0,0,0,296899,299820,2919,301824,2991.0,2,
2.0,1,-5,368146,370787,2072,372791,2658.0,2,
1.0,1,5,375460,378478,820,380482,775.0,2,
2.0,1,495,381268,383894,2469,385898,2112.0,2,
3.0,1,-10,388021,390912,1528,392916,1501.0,2,
