Trial_type,Response,Points_earned,Trial_start_time,Stim_end_time,Reaction_time,ITI_start_time,ITI_length,Counterbalance,
2.0,1,-5,62341,64858,2163,66862,519.0,1,
3.0,1,100,67392,71035,1426,73040,1454.0,1,
1.0,1,5,74505,77183,1773,79187,1381.0,1,
4.0,1,-100,80579,83193,1812,85197,2868.0,1,
4.0,1,10,88077,91990,2476,93994,3060.0,1,
4.0,1,10,97065,100199,1693,102203,942.0,1,
3.0,1,-10,103156,105884,2541,107888,2101.0,1,
1.0,1,5,110000,112913,974,114917,590.0,1,
2.0,1,-5,115518,118094,1441,120098,3834.0,1,
1.0,1,5,123943,127682,1114,129686,1607.0,1,
1.0,1,5,131304,134423,1118,136427,3913.0,1,
2.0,1,-5,140351,142923,1276,144928,1017.0,1,
3.0,1,100,145956,148805,1884,150809,922.0,1,
4.0,1,10,151742,154551,2790,156555,1697.0,1,
4.0,1,-100,158263,161511,1699,163515,1420.0,1,
2.0,1,-5,164946,167718,1954,169722,595.0,1,
2.0,1,495,170328,172883,1115,174887,1076.0,1,
1.0,1,-495,175974,179774,1120,181778,1902.0,1,
3.0,2,0,183691,186722,1350,188726,1928.0,1,
1.0,1,5,190665,193427,1124,195431,1335.0,1,
1.0,1,5,196778,200998,1259,203001,507.0,1,
1.0,1,5,203519,206266,1062,208270,701.0,1,
1.0,1,5,208982,211940,853,213944,663.0,1,
4.0,1,-100,214618,217142,1374,219146,3555.0,1,
3.0,1,100,222712,225430,1375,227434,2412.0,1,
1.0,1,5,229857,232532,1228,234536,592.0,1,
1.0,1,5,235139,238329,1343,240333,1321.0,1,
3.0,1,100,241665,245299,1094,247303,1866.0,1,
4.0,1,10,249180,251858,1864,253862,2291.0,1,
2.0,1,-5,256164,259085,1065,261089,2991.0,1,
2.0,1,-5,330783,333425,902,335430,2658.0,1,
1.0,1,5,338099,341117,1217,343121,775.0,1,
2.0,1,-5,343907,346532,842,348537,2112.0,1,
3.0,1,-10,350660,353550,822,355554,1501.0,1,
3.0,1,-10,357066,359913,849,361917,1977.0,1,
2.0,1,-5,363905,367144,746,369148,924.0,1,
2.0,1,-5,370083,373200,805,375204,709.0,1,
1.0,2,0,375924,378753,1446,380757,2195.0,1,
3.0,1,-10,382963,385795,841,387799,3069.0,1,
3.0,1,100,390879,393716,798,395720,1144.0,1,
4.0,2,0,396875,400467,1061,402471,1865.0,1,
1.0,2,0,404347,407616,1621,409620,1062.0,1,
4.0,2,0,410693,413204,1564,415208,808.0,1,
3.0,1,-10,416027,419382,495,421386,776.0,1,
1.0,2,0,422173,425701,885,427705,1752.0,1,
1.0,2,0,429468,432215,812,434219,2352.0,1,
1.0,2,0,436582,439405,967,441409,3747.0,1,
1.0,2,0,445167,447967,691,449972,2964.0,1,
1.0,2,0,452947,456954,708,458958,3776.0,1,
3.0,1,100,462745,465264,865,467269,895.0,1,
4.0,2,0,468175,471365,1020,473369,1167.0,1,
1.0,2,0,474547,477069,1034,479073,3746.0,1,
3.0,1,-10,482830,485481,1209,487485,1131.0,1,
1.0,2,0,488627,492156,998,494160,2179.0,1,
4.0,2,0,496350,499052,858,501056,1215.0,1,
3.0,1,-10,502282,504918,752,506922,2711.0,1,
1.0,2,0,509644,513397,911,515401,2474.0,1,
1.0,2,0,517886,520443,798,522447,743.0,1,
4.0,2,0,523201,526178,723,528182,3203.0,1,
3.0,1,-10,531396,534555,756,536559,1397.0,1,
3.0,1,100,597208,599721,1172,601725,3892.0,1,
4.0,2,0,605628,608259,1135,610263,3604.0,1,
1.0,2,0,613879,616530,987,618534,2096.0,1,
3.0,1,-10,620641,623234,801,625238,1142.0,1,
4.0,2,0,626391,630644,3846,632649,904.0,1,
1.0,2,0,633563,636187,961,638191,2617.0,1,
2.0,1,-5,640820,644177,695,646181,1534.0,1,
3.0,1,100,647726,650855,1082,652859,738.0,1,
4.0,2,0,653608,656643,743,658647,1949.0,1,
2.0,1,-5,660607,664640,698,666644,3888.0,1,
1.0,2,0,670543,673156,938,675160,846.0,1,
1.0,2,0,676017,679518,671,681522,993.0,1,
4.0,2,0,682526,685158,1090,687162,2966.0,1,
4.0,2,0,690140,695025,792,697029,3919.0,1,
2.0,1,-5,700959,703959,898,705963,3413.0,1,
4.0,2,0,709387,713592,2109,715596,1954.0,1,
4.0,2,0,717562,720099,660,722103,1361.0,1,
1.0,2,0,723475,726334,1139,728338,3175.0,1,
3.0,1,-10,731524,734143,791,736147,3801.0,1,
2.0,1,-5,739960,742781,682,744785,1205.0,1,
1.0,2,0,746000,749526,1609,751530,1969.0,1,
1.0,2,0,753510,756910,1722,758914,2101.0,1,
2.0,1,495,761026,763623,680,765627,537.0,1,
2.0,1,-5,766175,769024,701,771028,888.0,1,
4.0,2,0,771927,774964,1727,776968,1331.0,1,
4.0,2,0,778310,781505,1119,783509,3075.0,1,
4.0,2,0,786595,789292,1865,791296,2435.0,1,
1.0,2,0,793742,796424,965,798428,1012.0,1,
3.0,1,100,799451,802350,800,804354,1476.0,1,
4.0,2,0,805841,808411,852,810416,2546.0,1,
2.0,1,-5,870610,873944,2881,875948,562.0,1,
3.0,1,100,876521,879204,1582,881208,1980.0,1,
1.0,2,0,883199,885763,891,887767,1348.0,1,
4.0,2,0,889126,891932,691,893936,597.0,1,
3.0,1,100,894544,897408,1940,899412,1862.0,1,
1.0,2,0,901285,903982,1375,905986,2445.0,1,
4.0,2,0,908442,911504,875,913508,2740.0,1,
3.0,1,100,916259,919523,605,921527,1414.0,1,
4.0,2,0,922952,925567,1182,927571,2796.0,1,
3.0,1,100,930378,933041,517,935045,3059.0,1,
3.0,1,100,938115,941049,631,943053,1357.0,1,
4.0,2,0,944421,948181,1005,950185,3568.0,1,
3.0,1,-10,953764,957093,695,959097,1388.0,1,
2.0,1,-5,960496,963057,879,965061,692.0,1,
2.0,1,-5,965764,968342,783,970346,810.0,1,
1.0,2,0,971167,974158,973,976162,2219.0,1,
2.0,1,-5,978392,981159,874,983163,2414.0,1,
2.0,1,-5,985588,988142,832,990146,747.0,1,
2.0,1,-5,990905,993582,785,995586,2296.0,1,
2.0,1,-5,997893,1000677,888,1002681,1290.0,1,
1.0,2,0,1003982,1008505,1348,1010509,3187.0,1,
1.0,2,0,1013707,1016496,663,1018500,1427.0,1,
4.0,2,0,1019938,1022517,1086,1024521,991.0,1,
3.0,1,-10,1025523,1028425,1058,1030430,1738.0,1,
1.0,2,0,1032178,1035822,815,1037827,854.0,1,
3.0,1,-10,1038691,1042180,1228,1044184,1405.0,1,
2.0,1,-5,1045600,1048199,1168,1050203,978.0,1,
4.0,2,0,1051192,1053695,864,1055699,574.0,1,
4.0,2,0,1056284,1059173,691,1061177,1461.0,1,
4.0,2,0,1062649,1065220,1055,1067224,2058.0,1,
1.0,2,0,1131758,1135076,980,1137080,2485.0,1,
2.0,1,-5,1139576,1142499,714,1144503,2870.0,1,
2.0,1,-5,1147384,1150022,631,1152026,2760.0,1,
4.0,2,0,1154797,1157391,757,1159395,2680.0,1,
4.0,2,0,1162086,1166250,656,1168254,1053.0,1,
4.0,2,0,1169318,1172673,2026,1174677,3218.0,1,
4.0,2,0,1177906,1180934,3008,1182938,790.0,1,
2.0,1,495,1183739,1186513,722,1188517,2712.0,1,
4.0,2,0,1191240,1194061,1042,1196065,1602.0,1,
2.0,1,-5,1197678,1201522,2221,1203526,1452.0,1,
3.0,1,-10,1204989,1207709,603,1209713,999.0,1,
1.0,2,0,1210723,1213425,866,1215430,1212.0,1,
3.0,1,-10,1216652,1219416,710,1221421,645.0,1,
1.0,2,0,1222077,1224748,659,1226752,1335.0,1,
1.0,2,0,1228098,1231163,582,1233167,693.0,1,
2.0,1,-5,1233871,1237103,673,1239107,643.0,1,
2.0,1,-5,1239761,1242695,637,1244699,549.0,1,
2.0,1,-5,1245259,1248369,562,1250373,765.0,1,
3.0,1,100,1251149,1255373,784,1257377,547.0,1,
4.0,2,0,1257935,1260804,1029,1262808,1579.0,1,
3.0,1,-10,1264398,1267314,591,1269318,3813.0,1,
1.0,2,0,1273142,1276827,1235,1278831,1929.0,1,
2.0,1,-5,1280771,1283660,1006,1285664,2176.0,1,
3.0,1,-10,1287851,1290394,798,1292398,1940.0,1,
2.0,1,-5,1294349,1296924,925,1298928,2698.0,1,
3.0,1,-10,1301637,1304161,886,1306165,1632.0,1,
4.0,2,0,1307808,1310548,776,1312552,1977.0,1,
2.0,1,495,1314540,1317197,718,1319201,1415.0,1,
1.0,2,0,1320627,1323609,744,1325613,863.0,1,
3.0,1,100,1326487,1329265,669,1331269,694.0,1,
3.0,1,-10,1394265,1396875,1349,1398879,662.0,1,
2.0,1,-5,1399552,1402134,586,1404138,2710.0,1,
3.0,1,100,1406861,1409613,576,1411617,2530.0,1,
2.0,1,-5,1414160,1416701,575,1418705,2286.0,1,
2.0,1,-5,1421003,1423975,489,1425979,1409.0,1,
3.0,1,100,1427401,1430603,1937,1432607,2541.0,1,
1.0,2,0,1435162,1438235,838,1440240,2103.0,1,
2.0,1,-5,1442356,1447184,691,1449188,782.0,1,
2.0,1,-5,1449983,1453108,770,1455112,2056.0,1,
4.0,2,0,1457182,1459824,929,1461828,1279.0,1,
3.0,1,100,1463121,1465957,887,1467961,1065.0,1,
3.0,1,-10,1469039,1471685,785,1473689,1396.0,1,
2.0,1,-5,1475098,1478301,680,1480305,706.0,1,
2.0,1,-5,1481024,1484343,818,1486347,3113.0,1,
4.0,2,0,1489473,1492233,871,1494237,2939.0,1,
4.0,2,0,1497189,1500211,756,1502215,1779.0,1,
3.0,1,100,1504006,1506524,666,1508528,1207.0,1,
2.0,1,-5,1509748,1512486,718,1514490,1708.0,1,
4.0,2,0,1516212,1518926,855,1520930,1714.0,1,
2.0,1,-5,1522657,1525612,1323,1527616,1484.0,1,
2.0,1,-5,1529113,1532151,814,1534155,2180.0,1,
2.0,1,495,1536348,1538942,658,1540946,520.0,1,
4.0,2,0,1541479,1544391,833,1546395,2180.0,1,
1.0,2,0,1548589,1551187,698,1553191,600.0,1,
3.0,1,100,1553804,1556333,1974,1558337,1003.0,1,
3.0,1,-10,1559353,1562692,513,1564696,3245.0,1,
3.0,1,100,1567954,1570889,750,1572893,1873.0,1,
4.0,2,0,1574780,1577554,681,1579558,1349.0,1,
