,Unnamed: 0,neglogprob,sub_id,x0_alpha,x0_beta,x0_exp,xopt_alpha,xopt_beta,xopt_exp,model
0,43,115.13995852784224,100105.0,0.1935948094398096,0.4989321902699101,1.0,1.027164347109649,0.0023581276549358163,,LearningParams_Fit_alpha-beta_Fix_exp_
1,7,115.13995852784224,100105.0,0.7095599576674578,1.5656805923678947,1.0,1.0271642718863152,0.002358127845545649,,LearningParams_Fit_alpha-beta_Fix_exp_
2,36,115.13995852784227,100105.0,0.30623683856360584,0.7974697489105631,1.0,1.0271646114916175,0.002358126383057751,,LearningParams_Fit_alpha-beta_Fix_exp_
3,18,115.13995852784231,100105.0,0.18232512060762496,0.35945560232762186,1.0,1.0271645942399146,0.0023581257421431,,LearningParams_Fit_alpha-beta_Fix_exp_
4,44,115.13995852784235,100105.0,0.7333552349043543,0.7306712632128631,1.0,1.0271646713600928,0.002358126745690041,,LearningParams_Fit_alpha-beta_Fix_exp_
5,29,115.13995852784248,100105.0,0.4245802579644716,1.639327359507485,1.0,1.0271644955624395,0.0023581256007516164,,LearningParams_Fit_alpha-beta_Fix_exp_
6,12,115.13995852784252,100105.0,0.272345806107117,1.9291398040648589,1.0,1.0271643038661713,0.0023581282415322358,,LearningParams_Fit_alpha-beta_Fix_exp_
7,6,115.13995852784252,100105.0,0.47408864969834,0.25336701551405993,1.0,1.0271641982121695,0.0023581264484711945,,LearningParams_Fit_alpha-beta_Fix_exp_
8,25,115.13995852784257,100105.0,0.2870742984182829,2.7559753892084853,1.0,1.0271647860847368,0.002358126571974366,,LearningParams_Fit_alpha-beta_Fix_exp_
9,26,115.1399585278426,100105.0,0.8707972914111133,0.4661983375704404,1.0,1.0271647843467977,0.0023581253624159514,,LearningParams_Fit_alpha-beta_Fix_exp_
10,24,115.1399585278426,100105.0,0.3316938111414236,2.4347878902641997,1.0,1.0271647372145578,0.002358127142594822,,LearningParams_Fit_alpha-beta_Fix_exp_
11,9,115.1399585278426,100105.0,0.3185218276539259,2.2886042772812614,1.0,1.0271647380842233,0.0023581272060479662,,LearningParams_Fit_alpha-beta_Fix_exp_
12,15,115.13995852784285,100105.0,0.5600501173135785,0.6818062679127573,1.0,1.027164032153848,0.0023581283254976554,,LearningParams_Fit_alpha-beta_Fix_exp_
13,37,115.13995852784298,100105.0,0.8688771132120969,0.27195641469213383,1.0,1.0271641077986224,0.0023581262364880612,,LearningParams_Fit_alpha-beta_Fix_exp_
14,11,115.13995852784302,100105.0,0.3149729380333756,3.0755354416360583,1.0,1.0271643330978155,0.0023581253093186818,,LearningParams_Fit_alpha-beta_Fix_exp_
15,20,115.13995852784313,100105.0,0.6935018769381474,0.8204453504721954,1.0,1.027164259828503,0.0023581254375919336,,LearningParams_Fit_alpha-beta_Fix_exp_
16,34,115.13995852784326,100105.0,0.4929643222915618,1.889749621187396,1.0,1.027163934821114,0.002358129292308022,,LearningParams_Fit_alpha-beta_Fix_exp_
17,5,115.1399585278433,100105.0,0.7664578961876434,0.9825568449460336,1.0,1.0271641798755122,0.002358129272227186,,LearningParams_Fit_alpha-beta_Fix_exp_
18,31,115.13995852784348,100105.0,0.19018571959937056,1.316307106195045,1.0,1.0271643281667655,0.0023581248987799078,,LearningParams_Fit_alpha-beta_Fix_exp_
19,17,115.13995852784372,100105.0,0.4151789031809965,1.3242132638612647,1.0,1.0271642952259643,0.002358129512841055,,LearningParams_Fit_alpha-beta_Fix_exp_
20,23,115.182290164525,100105.0,0.15397656019688488,0.8502986874921342,1.0,0.00011712651682335227,-3.734793815916614,,LearningParams_Fit_alpha-beta_Fix_exp_
21,42,115.18231700576223,100105.0,0.07844579904687254,2.135323794097585,1.0,0.00011836780128627114,-3.6919447216021184,,LearningParams_Fit_alpha-beta_Fix_exp_
22,33,115.18232163393402,100105.0,0.017285284929187794,0.99182495780874,1.0,0.00011808964972348535,-3.6979269967279538,,LearningParams_Fit_alpha-beta_Fix_exp_
23,45,115.18262199078093,100105.0,0.14199750426759414,4.599251873255848,1.0,0.00013753855985364482,-3.172133783636781,,LearningParams_Fit_alpha-beta_Fix_exp_
24,41,115.18270826020556,100105.0,0.07340260180297531,4.977031252621124,1.0,0.00014290953848110358,-3.0517160580270506,,LearningParams_Fit_alpha-beta_Fix_exp_
25,14,115.18271200952896,100105.0,0.12007459829619906,0.15217682037425406,1.0,0.0001463453276556777,-2.99566736051488,,LearningParams_Fit_alpha-beta_Fix_exp_
26,0,115.18333280608731,100105.0,0.10726312184393373,2.3232572162969967,1.0,0.00018829915996687943,-2.3239797202876984,,LearningParams_Fit_alpha-beta_Fix_exp_
27,2,115.18360584736318,100105.0,0.11614016310958808,3.57338286038568,1.0,0.00020738983640215225,-2.114058166767597,,LearningParams_Fit_alpha-beta_Fix_exp_
28,13,115.18385665472216,100105.0,0.14223501515343562,3.4792206332715154,1.0,0.00021578660722554625,-2.015371802709239,,LearningParams_Fit_alpha-beta_Fix_exp_
29,1,,100105.0,0.5388011536219715,4.364694194128593,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
30,3,,100105.0,0.5907337736878793,2.2277263250550714,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
31,4,,100105.0,0.5614539885211305,3.7876423809822346,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
32,8,,100105.0,0.4562112856488862,2.624695646792299,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
33,10,,100105.0,0.8018603568053994,2.8261294157832832,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
