,Unnamed: 0,Unnamed: 0.1,model,neglogprob,sub_id,x0_alpha_neg,x0_alpha_pos,x0_beta,x0_exp,xopt_alpha_neg,xopt_alpha_pos,xopt_beta,xopt_exp
23,37,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,6419.392836802254,100207.0,0.7541557688020099,0.24977147747433226,2.391898723623349,1.0,1.0078810689314572,0.3988751824830668,1.4939920030911409,
24,1,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,12257.072364106014,100207.0,0.9234468329738816,0.25036362349506225,4.379257597768921,1.0,0.9822587376473001,0.27963897814778416,4.172128202869143,
25,4,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,12677.350861216326,100207.0,0.7899361846382817,0.16826731800127448,4.923638883162473,1.0,0.9609826139209454,0.17051915293306846,4.0559731248535424,
26,47,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,13669.697337169047,100207.0,0.6767275664928382,0.1870159637103284,4.741456877537109,1.0,0.8030300126923353,0.1661832407807381,3.936013259604677,
27,36,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,14257.941092992518,100207.0,0.5423998291173846,0.19011239853137685,4.810505168726109,1.0,0.6005225545191979,0.20457388049233494,4.894180964258489,
28,3,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,20796.019649724603,100207.0,0.6426118550981204,0.04695796192764656,1.7281298494450534,1.0,0.5436381235920762,0.05372922679860878,1.9947637143053587,
29,0,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100207.0,0.2618824920537659,0.951835537586338,3.463278687697513,1.0,inf,inf,inf,
30,6,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100207.0,0.26151133125922377,0.8375697644379414,4.235270122164055,1.0,inf,inf,inf,
31,10,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100207.0,0.9499150122134296,0.7848049871234998,4.438148633570297,1.0,inf,inf,inf,
32,11,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100207.0,0.7634709110317325,0.9195429089508064,2.1985215690278763,1.0,inf,inf,inf,
33,13,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100207.0,0.9914872068758036,0.5386205207537793,1.7874951132065708,1.0,inf,inf,inf,
34,14,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100207.0,0.7027008759236368,0.4621020409404754,3.7713569921773047,1.0,inf,inf,inf,
35,15,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100207.0,0.2693564152253989,0.9871050304013526,3.9603918471831,1.0,inf,inf,inf,
36,19,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100207.0,0.5996790436880904,0.5440250288352197,4.7047845450112264,1.0,inf,inf,inf,
37,20,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100207.0,0.9108551242497976,0.8837258469116102,2.4335437632615764,1.0,inf,inf,inf,
38,26,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100207.0,0.5365552641088762,0.9553719777250158,4.000353022319806,1.0,inf,inf,inf,
39,28,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100207.0,0.646513917456698,0.9800669054094164,2.3246881091999017,1.0,inf,inf,inf,
40,29,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100207.0,0.9620971104557472,0.7089046310945127,3.683953703418729,1.0,inf,inf,inf,
41,30,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100207.0,0.6453309522452626,0.7219249220693466,4.163051260686624,1.0,inf,inf,inf,
42,32,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100207.0,0.2346536681512167,0.6980727842896789,2.0091088120179386,1.0,inf,inf,inf,
43,34,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100207.0,0.6704717676211543,0.9248325176244584,4.5988496962061065,1.0,inf,inf,inf,
44,39,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100207.0,0.8971748693067662,0.7993564486029655,3.466875073148872,1.0,inf,inf,inf,
45,41,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100207.0,0.7949663094300344,0.7354669982368052,3.3283906519294923,1.0,inf,inf,inf,
46,42,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100207.0,0.6777885329084974,0.8284884179778861,3.8699263839559466,1.0,inf,inf,inf,
47,43,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100207.0,0.33128709046940985,0.901516657018552,4.620376862168961,1.0,inf,inf,inf,
48,46,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100207.0,0.5873347454321765,0.2789988615351038,2.7371150456508913,1.0,inf,inf,inf,
49,48,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100207.0,0.34999886644701395,0.461293973512088,2.9943060742320013,1.0,inf,inf,inf,
0,29,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,105.92495329020498,100214.0,0.036167440218316416,0.3712454828739856,0.002166124448789719,1.0,0.004650487789556528,0.014941310019159859,0.11808937103311545,
1,49,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,105.92495400714769,100214.0,0.2519560668976283,0.10451202494719636,4.763219276470248,1.0,0.004676564943646466,0.015019545460255346,0.11751192903894105,
2,36,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,105.92504464853565,100214.0,0.7982772666800488,0.056516521133870734,0.5696639690471655,1.0,0.0049975691083212525,0.016082203515894414,0.11015273555663913,
3,43,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,105.92505208100755,100214.0,0.7512572976699964,0.0806363017334446,0.23910133051310176,1.0,0.00502824135279663,0.016207984554932033,0.10940167651731407,
4,23,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,105.93278870087921,100214.0,0.3040672007198769,0.3881750350437288,1.2057285123119088,1.0,0.008602035533697615,0.02809036650926265,0.06688319161274492,
5,16,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,108.30513970486814,100214.0,0.37763527778311456,0.8049170744658422,0.18063650310980284,1.0,-0.03161423013288968,111.26393273720413,2.486147348996415e-05,
6,10,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,108.30937595888359,100214.0,0.6573156758878915,0.5201787234714328,1.2638422311814959,1.0,-0.0312207548239921,76.64798950840617,3.626837049054853e-05,
7,7,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,108.31119229461169,100214.0,0.5382757511479623,0.17290780486821866,0.7486667026552131,1.0,-0.03120420119600088,67.78484814678204,4.10394399396704e-05,
8,38,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,108.3593872952338,100214.0,0.9260185878003075,0.4348425288624261,0.4999315372614361,1.0,-0.0012625436259953624,0.7771839380224337,0.004717502747573892,
9,30,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,3187.4728581639783,100214.0,0.8301918545240706,0.5576902645427249,2.1125092644860155,1.0,0.8415632695710544,0.6575020353855557,1.7921199565981611,
10,3,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,3897.201332460696,100214.0,0.7688085126747889,0.11497642433490185,4.905386081125557,1.0,1.5381486312332329,0.0017491014240488792,1.0077989484572931,
11,4,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,5008.888529640302,100214.0,0.7770805890527738,0.2880573472432484,2.272346978818604,1.0,1.018791588873074,0.3882787882271649,1.4787491010959726,
12,40,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,5467.158757476803,100214.0,0.9009217897865114,0.26984983128979245,1.9823690921602672,1.0,1.1075475710402898,0.3618333824305368,1.367829954956125,
13,28,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,5948.305966566108,100214.0,0.8502843155115658,0.07767074382360273,3.5729219444628435,1.0,1.4270075425698834,0.061693672561287875,2.0059419570841137,
14,39,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,8315.632031573898,100214.0,0.6772005100854036,0.12471659161410675,4.220405443459404,1.0,0.8740035298828883,0.06157665409183891,2.3776377307949312,
15,2,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,9107.43134242032,100214.0,0.5725052994940207,0.20881832939582745,3.684672337534276,1.0,0.5469284986215146,0.2405053543445319,3.665783449001616,
16,34,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,9881.211403491325,100214.0,0.9764568178043284,0.15034801916354612,4.95728784232396,1.0,1.1440562052460903,0.12302065198786973,3.34073994827945,
17,25,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,12306.299816549768,100214.0,0.4154732302962695,0.09798191708097193,3.7060598932371276,1.0,0.43836955770319663,0.10028467043612364,3.5936059018324693,
18,0,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100214.0,0.6437042702142574,0.37236702088826396,3.4603237772663924,1.0,inf,inf,inf,
19,1,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100214.0,0.2555168660983447,0.4962918255875745,4.5107321265924325,1.0,inf,inf,inf,
20,5,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100214.0,0.5075096606948956,0.6665145902782292,3.882910093060288,1.0,inf,inf,inf,
21,6,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100214.0,0.24577883161352765,0.4123781956828899,3.740705762968996,1.0,inf,inf,inf,
22,8,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100214.0,0.2379112696234849,0.8020087110217745,0.4172262980886665,1.0,inf,inf,inf,
23,9,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100214.0,0.5598837693378403,0.784825071328472,1.1833007720825846,1.0,inf,inf,inf,
24,11,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100214.0,0.06961745341952696,0.4189426008284005,2.1110812387470195,1.0,inf,inf,inf,
25,12,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100214.0,0.6100605331431164,0.9907569619054708,2.209835150169293,1.0,inf,inf,inf,
26,13,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100214.0,0.1933660713520617,0.6574847518930745,4.707913152615805,1.0,inf,inf,inf,
27,14,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100214.0,0.000831003674118258,0.664550585095057,2.967632720991473,1.0,inf,inf,inf,
28,15,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100214.0,0.14791607598712142,0.9315498891956936,4.486618533312302,1.0,inf,inf,inf,
29,17,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100214.0,0.7281084284798078,0.7502430008766834,3.532049564534692,1.0,inf,inf,inf,
30,18,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100214.0,0.6491683087317064,0.9437423439784368,4.909099368864141,1.0,inf,inf,inf,
31,19,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100214.0,0.8879655838227236,0.9509963326130778,3.5733293714014245,1.0,inf,inf,inf,
32,20,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100214.0,0.7033397549213386,0.7246495634815857,4.088445866777802,1.0,inf,inf,inf,
33,21,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100214.0,0.4142230621363684,0.929930894265094,1.9515832607671884,1.0,inf,inf,inf,
34,22,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100214.0,0.2649737945996509,0.9816129755293248,4.85081263417795,1.0,inf,inf,inf,
35,24,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100214.0,0.902827532848306,0.6850493767966586,0.5881101455118393,1.0,inf,inf,inf,
36,26,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100214.0,0.10611992438738826,0.21115573090545411,4.6590126554587075,1.0,inf,inf,inf,
37,27,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100214.0,0.9760377504958739,0.7107757718802235,3.8748924991210414,1.0,inf,inf,inf,
38,31,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100214.0,0.8046268670462233,0.8282726196751904,1.3422682116798421,1.0,inf,inf,inf,
39,32,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100214.0,0.4008116005385879,0.9117525656862256,2.224036531495053,1.0,inf,inf,inf,
40,33,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100214.0,0.2727536683608821,0.4752822765189117,3.9048915117067433,1.0,inf,inf,inf,
41,35,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100214.0,0.9339936216788692,0.8264613435068319,0.34349357826781834,1.0,inf,inf,inf,
42,37,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100214.0,0.7338058849772802,0.6550088030608254,3.939990562830118,1.0,inf,inf,inf,
43,41,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100214.0,0.6027318777431548,0.17391286330526778,4.0445368475469206,1.0,inf,inf,inf,
44,42,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100214.0,0.6299425814408427,0.1968672192653247,2.436795535239132,1.0,inf,inf,inf,
45,44,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100214.0,0.7344888281419285,0.8821779961464777,3.2230553583060555,1.0,inf,inf,inf,
46,45,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100214.0,0.8953066118897413,0.4720393709776383,4.903237672700024,1.0,inf,inf,inf,
47,46,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100214.0,0.3650438872517052,0.9062663276550716,1.7040802542675642,1.0,inf,inf,inf,
48,47,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100214.0,0.01898793563663237,0.9954741736912468,2.1527013603960645,1.0,inf,inf,inf,
49,48,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100214.0,0.3371139757338385,0.5926769661226224,4.71536955702882,1.0,inf,inf,inf,
0,0,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,4837.418675450571,100180.0,0.8570198450653941,0.2219907623155664,1.7277277131357698,1.0,1.2448780342407302,1.0302768824251052,1.2068127858207367,
1,41,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,18563.80546188547,100180.0,0.9802442197649868,0.28153159175246656,3.6195069505426463,1.0,0.9996606386929794,0.30401860941786285,3.1425230348627524,
2,36,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,20818.93232493834,100180.0,0.1908513059454557,0.009717383746162822,3.866776667847793,1.0,0.220151328919072,0.0077682723782499,3.2262781070320177,
3,1,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100180.0,0.20624535274111974,0.2970622901739257,3.0702047633139884,1.0,inf,inf,inf,
4,2,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100180.0,0.7609742125500332,0.9428407904599382,2.753289776882155,1.0,inf,inf,inf,
5,3,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100180.0,0.7936194597505545,0.9703808679155088,3.6107462889699473,1.0,inf,inf,inf,
6,4,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100180.0,0.8486740152642133,0.5887258415659671,0.16111256632579118,1.0,inf,inf,inf,
7,5,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100180.0,0.15347080923251974,0.7501210274506235,3.02910569047047,1.0,inf,inf,inf,
8,6,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100180.0,0.6697123135332842,0.9841362805420742,0.4972325169941128,1.0,inf,inf,inf,
9,7,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100180.0,0.11334586808407733,0.8997796728863081,3.498957987036735,1.0,inf,inf,inf,
10,8,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100180.0,0.9742457738773552,0.8872286598539034,2.5493864734297023,1.0,inf,inf,inf,
11,9,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100180.0,0.25080840501807,0.11153042726139484,3.1315550744968803,1.0,inf,inf,inf,
12,10,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100180.0,0.5640804081845291,0.4570275305868234,3.658993972355838,1.0,inf,inf,inf,
13,11,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100180.0,0.017963227721262687,0.5334458476741079,1.1011858262992071,1.0,inf,inf,inf,
14,12,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100180.0,0.5682630615100174,0.7593275365521648,3.949843538962132,1.0,inf,inf,inf,
15,13,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100180.0,0.17237746048917044,0.5279812266610842,0.6083269489495358,1.0,inf,inf,inf,
16,14,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100180.0,0.35577604574887844,0.9545275725209964,2.7881680227536894,1.0,inf,inf,inf,
17,15,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100180.0,0.5503694353714101,0.39627213311700216,2.230049301069787,1.0,inf,inf,inf,
18,16,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100180.0,0.9627016394354402,0.4838069003927872,2.433771382752977,1.0,inf,inf,inf,
19,17,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100180.0,0.01283230284456116,0.1916792330174829,4.489081165728372,1.0,inf,inf,inf,
20,18,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100180.0,0.3519366220957534,0.15633401005958047,3.798401617626468,1.0,inf,inf,inf,
21,19,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100180.0,0.9912522270331104,0.6627251905998911,0.2803627496541544,1.0,inf,inf,inf,
22,20,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100180.0,0.05379609315834977,0.8061137991223961,0.9419728823923046,1.0,inf,inf,inf,
23,21,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100180.0,0.561999804863486,0.14503370212154953,0.5965756889795659,1.0,inf,inf,inf,
24,22,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100180.0,0.5423472231454133,0.4819605219908149,0.8722540931225581,1.0,inf,inf,inf,
25,23,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100180.0,0.6143218362768986,0.4856186704290682,0.8226033578564901,1.0,inf,inf,inf,
26,24,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100180.0,0.7473476384893347,0.9504824528048212,2.2876315739161392,1.0,inf,inf,inf,
27,25,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100180.0,0.2093113631262865,0.7521109776939626,3.5123555777612143,1.0,inf,inf,inf,
28,26,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100180.0,0.2293249662853765,0.9266307813803044,4.764134541804981,1.0,inf,inf,inf,
29,27,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100180.0,0.6065352688500943,0.9000414360143763,2.638268644960001,1.0,inf,inf,inf,
30,28,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100180.0,0.23261079875481935,0.4973456792495402,1.1720353669552608,1.0,inf,inf,inf,
31,29,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100180.0,0.9870427419650126,0.8640655082054434,1.3429810641442652,1.0,inf,inf,inf,
32,30,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100180.0,0.509581695956102,0.906518658042588,3.842527209567352,1.0,inf,inf,inf,
33,31,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100180.0,0.05892407647161535,0.07474293879140204,0.4779582749610067,1.0,inf,inf,inf,
34,32,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100180.0,0.2716015922655217,0.9847153353490564,0.979516883642486,1.0,inf,inf,inf,
35,33,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100180.0,0.28783874679740673,0.9253985053111451,0.5145040747064633,1.0,inf,inf,inf,
36,34,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100180.0,0.437949487964428,0.4133305897368449,2.836140754911511,1.0,inf,inf,inf,
37,35,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100180.0,0.4643301108383996,0.9615053445799616,4.049326634857402,1.0,inf,inf,inf,
38,37,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100180.0,0.7410992038180888,0.4971968723574292,0.4361073440666996,1.0,inf,inf,inf,
39,38,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100180.0,0.5096990764503166,0.995204514785324,1.6482379215750735,1.0,inf,inf,inf,
40,39,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100180.0,0.5391014128907002,0.8485606245137176,0.7433564626008177,1.0,inf,inf,inf,
41,40,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100180.0,0.5143271018049056,0.87147989897882,2.6285893493009485,1.0,inf,inf,inf,
42,42,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100180.0,0.57406278268668,0.1308820382851238,0.44856086916863214,1.0,inf,inf,inf,
43,43,,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp_,,100180.0,0.20046181185676934,0.7313722092317603,4.421196816207152,1.0,inf,inf,inf,
